longitude,latitude,housing_median_age,room_per_house,total_rooms,beds_per_room,total_bedrooms,bedroom_per_house,population,households,median_income,median_house_value
-117.97,34.09,31,4.147761194029851,2779,0.22993882691615689,639.0,0.9537313432835821,2259,670,3.4032,143400
-117.95,34.09,21,5.286396181384248,2215,0.218510158013544,484.0,1.1551312649164678,1792,419,2.8375,166500
-117.95,34.08,34,5.084821428571429,2278,0.208955223880597,476.0,1.0625,1728,448,3.125,154100
-117.95,34.09,18,3.5619335347432024,1179,0.2748091603053435,324.0,0.9788519637462235,1296,331,2.851,140600
-117.96,34.08,39,3.2409638554216866,1076,0.3141263940520446,338.0,1.0180722891566265,1242,332,2.2679,151800
-117.96,34.08,33,4.8950471698113205,4151,0.20476993495543241,850.0,1.0023584905660377,3563,848,3.1912,159900
-117.96,34.08,28,5.082585278276481,2831,0.19498410455669374,552.0,0.9910233393177738,2330,557,3.9741,173100
-117.94,34.09,21,4.324281150159744,2707,0.24935352789065385,675.0,1.0782747603833867,1742,626,2.1062,176700
-117.94,34.08,32,5.440643863179075,2704,0.1900887573964497,514.0,1.0342052313883299,1669,497,4.4653,195400
-117.94,34.08,34,4.852216748768473,1970,0.2416243654822335,476.0,1.1724137931034482,1269,406,4.064,201200
-117.94,34.08,35,5.72488038277512,2393,0.17425825323861263,417.0,0.9976076555023924,1336,418,4.87,187700
-117.95,34.08,37,5.030973451327434,1137,0.1785400175901495,203.0,0.8982300884955752,672,226,3.2969,189000
-117.95,34.07,37,5.256613756613756,1987,0.2008052340211374,399.0,1.0555555555555556,1279,378,4.1172,176500
-117.93,34.09,34,5.121495327102804,2192,0.19662408759124086,431.0,1.0070093457943925,1376,428,3.9861,163900
-117.93,34.09,35,4.7975460122699385,782,0.1956521739130435,153.0,0.9386503067484663,499,163,4.2062,161300
-117.93,34.09,35,4.950261780104712,1891,0.1866737176097303,353.0,0.9240837696335078,1093,382,4.0167,165500
-117.93,34.09,37,5.042553191489362,1185,0.189873417721519,225.0,0.9574468085106383,769,235,4.4625,154200
-117.92,34.08,36,5.562770562770563,1285,0.177431906614786,228.0,0.987012987012987,679,231,3.8705,191900
-117.92,34.08,35,5.091787439613527,2108,0.1935483870967742,408.0,0.9855072463768116,1257,414,4.1312,185200
-117.93,34.07,34,5.1611721611721615,1409,0.21646557842441447,305.0,1.1172161172161172,819,273,3.3977,188800
-117.93,34.08,36,5.6887966804979255,1371,0.17943107221006566,246.0,1.020746887966805,806,241,4.5078,187100
-117.93,34.08,35,5.3828125,689,0.18577648766328012,128.0,1.0,379,128,3.9583,206000
-117.93,34.08,36,5.8713235294117645,1597,0.17845961177207265,285.0,1.0477941176470589,901,272,4.3947,197000
-117.93,34.08,36,5.5875,1788,0.1772930648769575,317.0,0.990625,1139,320,4.125,185800
-117.91,34.08,33,5.224719101123595,2325,0.19440860215053762,452.0,1.0157303370786517,1170,445,3.6625,217100
-117.91,34.08,35,5.50763358778626,1443,0.18433818433818433,266.0,1.015267175572519,861,262,3.5795,186900
-117.92,34.08,36,6.036734693877551,1479,0.16970926301555106,251.0,1.0244897959183674,741,245,4.2986,189600
-117.92,34.08,35,6.098360655737705,1860,0.1736559139784946,323.0,1.0590163934426229,1011,305,3.5536,207000
-117.92,34.08,35,5.8730650154798765,1897,0.1639430680021086,311.0,0.9628482972136223,965,323,5.7039,199400
-117.91,34.1,28,5.144846796657381,3694,0.1954520844612886,722.0,1.0055710306406684,1999,718,3.2813,181100
-117.91,34.09,20,4.4932502596054,4327,0.23965796163623757,1037.0,1.0768431983385254,2296,963,3.0441,185400
-117.92,34.09,35,5.451807228915663,1810,0.17569060773480663,318.0,0.9578313253012049,1164,332,5.0123,165700
-117.92,34.1,33,4.888040712468193,1921,0.20666319625195212,397.0,1.0101781170483461,1492,393,4.375,150500
-117.9,34.1,31,4.8814935064935066,3007,0.21715996009311606,653.0,1.0600649350649352,1766,616,3.7083,166000
-117.91,34.1,35,5.481037924151696,2746,0.17407137654770574,478.0,0.9540918163672655,1779,501,4.25,166700
-117.92,34.1,35,5.336898395721925,2994,0.20140280561122245,603.0,1.0748663101604279,1933,561,4.0052,160700
-117.89,34.1,27,4.920471281296024,3341,0.2178988326848249,728.0,1.0721649484536082,1762,679,2.9437,180400
-117.89,34.1,35,5.647163120567376,3185,0.17080062794348508,544.0,0.9645390070921985,1858,564,3.8304,175900
-117.89,34.1,34,4.923076923076923,2048,0.20068359375,411.0,0.9879807692307693,1456,416,3.125,168600
-117.9,34.1,35,5.670807453416149,2739,0.17342095655348666,475.0,0.9834368530020704,1481,483,4.5655,176600
-117.9,34.09,34,5.87218045112782,1562,0.17413572343149808,272.0,1.0225563909774436,825,266,4.125,220800
-117.9,34.08,32,5.589189189189189,2068,0.172147001934236,356.0,0.9621621621621622,976,370,5.212,201200
-117.89,34.09,37,5.121359223300971,1055,0.26540284360189575,280.0,1.3592233009708738,538,206,2.4167,181300
-117.89,34.09,35,3.7774294670846396,1205,0.27385892116182575,330.0,1.0344827586206897,583,319,2.3971,188900
-117.89,34.09,37,4.834666666666666,1813,0.21731936017650302,394.0,1.0506666666666666,1100,375,3.4453,176700
-117.9,34.09,39,5.152238805970149,1726,0.1929316338354577,333.0,0.9940298507462687,892,335,4.3409,191800
-117.88,34.08,30,4.231884057971015,6132,0.2508153946510111,1538.0,1.0614216701173222,3147,1449,2.7763,187800
-117.89,34.08,35,4.806179775280899,1711,0.19579193454120397,335.0,0.9410112359550562,825,356,3.5,215600
-117.89,34.08,25,4.433962264150943,2115,0.23120567375886525,489.0,1.0251572327044025,1107,477,3.1949,207400
-117.89,34.07,32,5.5597189695550355,2374,0.18955349620893008,450.0,1.053864168618267,1580,427,3.8837,200300
-117.9,34.08,32,4.907788719785139,5482,0.22820138635534476,1251.0,1.1199641897940913,3426,1117,3.2943,204400
-117.87,34.06,25,7.545454545454546,3652,0.12869660460021906,470.0,0.9710743801652892,1525,484,10.1248,428500
-117.88,34.06,23,6.38872970391595,6689,0.16803707579608312,1124.0,1.0735434574976122,3081,1047,5.9254,491200
-117.9,34.06,35,6.282296650717703,1313,0.14775323686214775,194.0,0.9282296650717703,599,209,7.5,287200
-117.9,34.06,33,6.1854545454545455,1701,0.17048794826572605,290.0,1.0545454545454545,831,275,5.4469,274700
-117.9,34.06,33,6.927083333333333,1330,0.15714285714285714,209.0,1.0885416666666667,578,192,5.6406,266200
-117.89,34.07,35,5.3099630996309966,1439,0.1813759555246699,261.0,0.9630996309963099,804,271,3.9808,188600
-117.9,34.07,35,5.878571428571429,1646,0.17861482381530985,294.0,1.05,1056,280,3.055,172000
-117.89,34.07,35,6.780487804878049,834,0.1642685851318945,137.0,1.113821138211382,392,123,4.5179,218800
-117.9,34.06,34,6.370689655172414,2956,0.15866035182679297,469.0,1.0107758620689655,1488,464,5.3664,268300
-117.9,34.07,36,6.771812080536913,1009,0.16253716551040634,164.0,1.1006711409395973,466,149,5.8519,249400
-117.91,34.07,36,5.225563909774436,1390,0.19424460431654678,270.0,1.0150375939849625,887,266,5.0897,189000
-117.91,34.07,33,5.351548269581056,2938,0.19094622191967325,561.0,1.0218579234972678,1519,549,4.5594,204200
-117.92,34.06,34,5.051971326164875,2819,0.21603405462930117,609.0,1.0913978494623655,1718,558,3.5547,197600
-117.92,34.07,36,5.106280193236715,1057,0.195837275307474,207.0,1.0,658,207,4.7708,191700
-117.92,34.07,29,4.133819951338199,1699,0.23484402589758682,399.0,0.9708029197080292,1052,411,3.2122,195500
-117.91,34.06,29,6.3352826510721245,3250,0.16030769230769232,521.0,1.0155945419103314,1382,513,5.112,218300
-117.92,34.06,35,6.041753653444676,2894,0.16136834830684174,467.0,0.9749478079331941,1420,479,5.184,224900
-117.93,34.06,37,5.8108108108108105,1505,0.17408637873754154,262.0,1.0115830115830116,798,259,5.4635,202100
-117.93,34.06,35,5.46524064171123,1022,0.17906066536203522,183.0,0.9786096256684492,628,187,3.9375,187500
-117.93,34.05,36,5.491803278688525,1340,0.16492537313432837,221.0,0.9057377049180327,848,244,4.1731,205100
-117.93,34.05,32,5.407079646017699,3055,0.20392798690671032,623.0,1.1026548672566372,1902,565,4.2926,190700
-117.92,34.07,38,8.75,175,0.12571428571428572,22.0,1.1,129,20,9.7066,182500
-117.93,34.06,28,5.165378670788254,3342,0.20586475164572113,688.0,1.063369397217929,2210,647,3.4596,202800
-117.95,34.05,34,5.734939759036145,1428,0.15896358543417366,227.0,0.9116465863453815,890,249,5.8722,204800
-117.94,34.06,32,5.495176848874598,3418,0.19368051492100644,662.0,1.0643086816720257,2003,622,4.0333,210200
-117.94,34.06,34,4.297539149888143,1921,0.21967725143154607,422.0,0.9440715883668904,1230,447,3.6648,193900
-117.93,34.07,36,5.666666666666667,1207,0.17315658657829328,209.0,0.9812206572769953,683,213,5.3559,207300
-117.94,34.07,25,4.997245179063361,1814,0.2227122381477398,404.0,1.1129476584022038,1187,363,3.3523,170800
-117.95,34.07,37,5.055147058823529,1375,0.1890909090909091,260.0,0.9558823529411765,951,272,3.2083,195200
-117.95,34.06,32,5.479318734793187,2252,0.18428063943161635,415.0,1.0097323600973236,1370,411,4.6312,184800
-117.96,34.07,35,5.812371134020618,2819,0.18765519687832566,529.0,1.090721649484536,1508,485,4.6118,191700
-117.96,34.06,34,6.098630136986301,2226,0.1711590296495957,381.0,1.0438356164383562,1464,365,4.4102,183200
-117.96,34.06,31,4.413566739606127,2017,0.22905304908279622,462.0,1.0109409190371992,1462,457,2.067,167300
-117.97,34.05,33,5.223021582733813,1452,0.18457300275482094,268.0,0.9640287769784173,1274,278,3.6563,162700
-117.97,34.06,34,5.628930817610063,3580,0.19106145251396647,684.0,1.0754716981132075,2786,636,4.0469,166800
-117.98,34.06,33,5.708860759493671,1353,0.16851441241685144,228.0,0.9620253164556962,1079,237,4.5417,160300
-117.98,34.06,36,6.007537688442211,2391,0.17022166457549143,407.0,1.0226130653266332,1967,398,4.0274,160700
-117.98,34.05,35,5.6298076923076925,2342,0.18189581554227155,426.0,1.0240384615384615,2176,416,3.7454,156900
-117.99,34.05,35,5.856209150326797,1792,0.17689732142857142,317.0,1.0359477124183007,1441,306,3.7917,151100
-117.97,34.05,33,5.466307277628032,2028,0.20808678500986194,422.0,1.137466307277628,1727,371,2.8438,157600
-117.97,34.05,36,4.6318407960199,931,0.17185821697099893,160.0,0.7960199004975125,746,201,3.1667,158000
-117.97,34.05,36,6.013888888888889,1299,0.1585835257890685,206.0,0.9537037037037037,763,216,3.5179,161400
-117.97,34.05,34,4.408602150537634,2050,0.24146341463414633,495.0,1.064516129032258,1832,465,2.8333,155700
-117.98,34.05,33,4.984025559105431,1560,0.20192307692307693,315.0,1.0063897763578276,1467,313,4.1429,159800
-117.98,34.04,34,5.114457831325301,2547,0.21083627797408716,537.0,1.0783132530120483,2108,498,3.4722,154600
-117.97,34.04,32,4.651234567901234,1507,0.1957531519575315,295.0,0.9104938271604939,1326,324,4.119,163300
-117.97,34.04,28,4.345360824742268,1686,0.24733096085409254,417.0,1.074742268041237,1355,388,2.5192,157300
-117.96,34.03,35,5.201923076923077,1623,0.203943314849045,331.0,1.060897435897436,1462,312,3.9803,152600
-117.95,34.03,33,4.554858934169279,1453,0.22436338609772882,326.0,1.0219435736677116,1609,319,3.7578,155800
-117.95,34.03,35,4.4916201117318435,804,0.19776119402985073,159.0,0.888268156424581,727,179,2.7361,145700
-117.96,34.05,35,4.67910447761194,1254,0.20972886762360446,263.0,0.9813432835820896,1092,268,4.6364,163100
-117.96,34.05,36,5.193661971830986,1475,0.18305084745762712,270.0,0.9507042253521126,1149,284,3.0904,158600
-117.95,34.05,35,5.173913043478261,1309,0.2108479755538579,276.0,1.0909090909090908,1113,253,4.375,156500
-117.95,34.04,36,5.092682926829268,1044,0.19157088122605365,200.0,0.975609756097561,982,205,4.7679,153900
-117.96,34.04,35,5.382075471698113,1141,0.18580192813321647,212.0,1.0,924,212,3.1591,148300
-117.96,34.04,33,5.673151750972763,1458,0.18381344307270234,268.0,1.0428015564202335,1115,257,4.7955,158100
-117.96,34.04,34,5.152985074626866,1381,0.19188993482983346,265.0,0.9888059701492538,1020,268,4.025,146900
-117.96,34.05,32,5.244736842105263,1993,0.19468138484696437,388.0,1.0210526315789474,1385,380,3.7258,181900
-117.94,34.05,34,5.33641975308642,1729,0.18739155581260844,324.0,1.0,1341,324,3.7708,163500
-117.94,34.04,36,4.2844311377245505,1431,0.24737945492662475,354.0,1.0598802395209581,1367,334,3.5592,160200
-117.94,34.04,34,5.4591439688715955,1403,0.19529579472558803,274.0,1.066147859922179,977,257,3.8409,163000
-117.94,34.05,34,5.0633333333333335,1519,0.20013166556945358,304.0,1.0133333333333334,1262,300,3.3409,161200
-117.95,34.05,31,4.508637236084453,2349,0.22945934440187313,539.0,1.034548944337812,2028,521,3.494,154500
-117.94,34.04,33,4.2175141242937855,1493,0.2217012726054923,331.0,0.9350282485875706,1571,354,3.8864,158900
-117.95,34.04,27,3.48,2610,0.32413793103448274,846.0,1.128,2296,750,2.274,150800
-117.94,34.03,35,5.593283582089552,1499,0.19279519679786525,289.0,1.078358208955224,1112,268,3.83,149000
-117.94,34.03,35,5.7531380753138075,1375,0.18109090909090908,249.0,1.0418410041841004,1015,239,4.0521,151800
-117.95,34.03,33,4.73936170212766,1782,0.22109988776655443,394.0,1.047872340425532,1517,376,3.3389,157900
-117.93,34.01,23,3.795238095238095,3188,0.26223337515683814,836.0,0.9952380952380953,3883,840,2.1863,157600
-117.93,34.01,33,4.621333333333333,1733,0.20830929024812464,361.0,0.9626666666666667,1757,375,4.2266,153800
-117.94,34.02,27,5.404301075268817,5026,0.19001193792280144,955.0,1.0268817204301075,3899,930,3.871,162900
-117.95,34.02,19,4.951754385964913,1129,0.22852081488042517,258.0,1.131578947368421,900,228,3.875,135600
-117.95,34.02,22,5.2865013774104685,1919,0.21417404898384576,411.0,1.1322314049586777,1203,363,4.2578,144100
-117.92,34.03,35,6.208333333333333,1341,0.17375093214019388,233.0,1.0787037037037037,898,216,4.1118,157300
-117.92,34.03,32,4.850666666666666,1819,0.20615722924683894,375.0,1.0,1728,375,3.975,162400
-117.92,34.03,35,4.76948051948052,1469,0.20830496936691628,306.0,0.9935064935064936,1285,308,3.9219,159500
-117.93,34.03,35,5.359801488833747,2160,0.18472222222222223,399.0,0.9900744416873449,1694,403,3.8581,163100
-117.93,34.03,30,5.211136890951276,2246,0.19857524487978628,446.0,1.0348027842227379,1837,431,4.7917,164500
-117.93,34.04,23,5.735798016230839,6361,0.18361892784153436,1168.0,1.0532010820559061,4580,1109,4.9342,181000
-117.93,34.04,30,5.280632411067193,1336,0.17889221556886228,239.0,0.9446640316205533,905,253,4.8854,178100
-117.9,34.04,15,5.761172513214801,11989,0.18225039619651348,2185.0,1.0499759730898606,6652,2081,4.5554,278300
-117.9,34.05,33,8.386666666666667,629,0.12082670906200318,76.0,1.0133333333333334,253,75,7.6286,330400
-117.91,34.04,15,5.173861620342993,8749,0.20128014630243457,1761.0,1.0413956238911886,5278,1691,4.6324,168800
-117.92,34.05,36,5.002232142857143,2241,0.18697010263275324,419.0,0.9352678571428571,1743,448,4.6587,161900
-117.88,34.01,16,5.200923787528868,6756,0.19715808170515098,1332.0,1.0254041570438799,4429,1299,4.7589,178200
-117.88,34.0,21,5.022079116835327,5459,0.19893753434695,1086.0,0.9990800367985281,3394,1087,3.6308,192100
-117.89,34.01,23,4.876344086021505,4535,0.2105843439911797,955.0,1.0268817204301075,3881,930,3.6275,154100
-117.9,34.01,27,4.8352272727272725,1702,0.22385428907168037,381.0,1.0823863636363635,2091,352,3.7917,131100
-117.9,34.01,27,4.823886639676114,2383,0.1980696600923206,472.0,0.9554655870445344,2079,494,3.9702,141400
-117.91,34.02,17,4.860048820179007,5973,0.23170935878118198,1384.0,1.1261187957689178,4349,1229,3.2799,199300
-117.9,34.02,15,5.629955947136564,14058,0.17683881064162754,2486.0,0.9955947136563876,8997,2497,5.0704,226200
-117.92,34.01,35,4.967479674796748,3055,0.20752864157119477,634.0,1.0308943089430895,3738,615,3.375,127200
-117.98,34.04,29,5.318840579710145,1468,0.2111716621253406,310.0,1.1231884057971016,1390,276,3.75,190600
-117.96,34.02,33,4.204819277108434,349,0.3553008595988539,124.0,1.4939759036144578,460,83,2.375,133300
-117.98,34.03,21,4.801204819277109,797,0.20326223337515684,162.0,0.9759036144578314,484,166,2.625,191100
-117.9,33.99,18,4.731107205623902,8076,0.22152055473006438,1789.0,1.0480374926772116,5325,1707,3.443,171900
-117.92,34.0,36,3.3142857142857145,116,0.25862068965517243,30.0,0.8571428571428571,193,35,3.8125,136300
-117.88,34.0,32,5.3,265,0.19245283018867926,51.0,1.02,170,50,3.9375,187500
-117.89,33.99,22,5.5363790186125215,3272,0.18887530562347188,618.0,1.0456852791878173,1784,591,4.0324,211300
-117.87,33.99,21,5.1117117117117115,2837,0.1815297849841382,515.0,0.9279279279279279,2031,555,4.9271,209700
-118.01,34.05,37,3.9421965317919074,682,0.25219941348973607,172.0,0.9942196531791907,813,173,3.8125,138000
-117.99,34.04,30,4.7633262260127935,4468,0.21463742166517458,959.0,1.0223880597014925,4027,938,3.185,168300
-118.02,34.04,27,5.766871165644171,5640,0.1774822695035461,1001.0,1.0235173824130879,3538,978,5.065,215400
-118.0,34.03,25,6.163247100802854,6909,0.1670285135330728,1154.0,1.0294380017841214,3912,1121,5.257,226100
-117.98,34.02,32,4.516871165644171,2945,0.22105263157894736,651.0,0.9984662576687117,2044,652,3.1979,183900
-117.98,34.02,33,5.872909698996655,3512,0.17995444191343962,632.0,1.0568561872909699,1971,598,4.4653,193200
-117.98,34.01,27,6.937007874015748,2643,0.15815361331819902,418.0,1.0971128608923884,1344,381,5.7057,262100
-117.99,34.0,26,7.2,2988,0.1328647925033467,397.0,0.9566265060240964,1371,415,6.6988,382500
-118.02,34.02,21,6.1836945304437565,5992,0.16455273698264353,986.0,1.0175438596491229,2647,969,5.2405,302400
-117.97,34.01,33,5.198821796759941,3530,0.19830028328611898,700.0,1.0309278350515463,2959,679,3.7459,152900
-117.97,34.01,33,5.797687861271676,2006,0.18993020937188435,381.0,1.1011560693641618,1410,346,3.7083,165500
-117.97,34.0,28,5.4032697547683926,1983,0.18910741301059,375.0,1.021798365122616,1407,367,3.8319,179000
-117.97,33.99,22,5.669527896995708,5284,0.1858440575321726,982.0,1.053648068669528,2613,932,4.7332,289900
-117.98,34.0,22,6.41696113074205,3632,0.14812775330396477,538.0,0.950530035335689,1968,566,6.019,324900
-117.98,33.99,26,7.3150984682713345,3343,0.13610529464552798,455.0,0.9956236323851203,1429,457,7.0778,334300
-117.98,33.98,27,6.831831831831832,2275,0.15208791208791209,346.0,1.039039039039039,1039,333,6.2217,333500
-117.99,33.98,18,7.587172538392051,8399,0.13620669127277057,1144.0,1.033423667570009,3727,1107,6.9695,360400
-117.95,34.0,34,5.291759465478842,2376,0.19696969696969696,468.0,1.042316258351893,1858,449,4.1328,176300
-117.96,34.0,33,5.975929978118162,5462,0.174295129989015,952.0,1.0415754923413567,3527,914,4.4038,186700
-117.96,34.0,34,5.319923371647509,2777,0.19445444724522867,540.0,1.0344827586206897,1954,522,4.5163,183800
-117.92,33.98,10,6.047899778924097,16414,0.17783599366394542,2919.0,1.0755342667649226,8907,2714,6.1552,362500
-117.95,33.98,15,6.286050156739812,16042,0.16219922702904874,2602.0,1.0195924764890283,7732,2552,5.6716,330400
-117.94,33.99,18,6.211812627291242,6100,0.16688524590163933,1018.0,1.0366598778004072,3112,982,4.9932,284000
-117.95,33.99,15,5.981954887218045,3978,0.1739567621920563,692.0,1.0406015037593985,2418,665,5.0142,269900
-117.95,33.99,24,6.589189189189189,1219,0.14520098441345364,177.0,0.9567567567567568,610,185,6.7978,325000
-117.95,33.99,25,8.143939393939394,1075,0.1283720930232558,138.0,1.0454545454545454,451,132,6.8492,332200
-117.96,33.99,25,6.74,1348,0.15578635014836795,210.0,1.05,660,200,5.2852,297600
-117.96,33.99,25,7.195372750642673,2799,0.13862093604858877,388.0,0.9974293059125964,1348,389,6.2517,311100
-117.97,33.99,23,6.009009009009009,3335,0.17091454272863568,570.0,1.027027027027027,1560,555,5.7268,300300
-117.96,33.98,25,7.405882352941177,1259,0.14614773629864972,184.0,1.0823529411764705,599,170,5.7407,302200
-117.88,33.96,16,6.226396602417511,19059,0.16155097329345716,3079.0,1.0058804312316236,10988,3061,5.5469,265200
-117.89,33.98,5,4.817472698907956,3088,0.23024611398963732,711.0,1.109204368174727,1415,641,2.5125,184500
-117.9,33.98,20,4.582213987957387,9893,0.23076923076923078,2283.0,1.0574339972209357,7228,2159,3.253,186700
-117.9,33.97,23,6.541814946619217,7353,0.17067863457092344,1255.0,1.1165480427046264,4014,1124,5.4155,213200
-117.75,34.06,52,4.242753623188406,1171,0.27156276686592656,318.0,1.1521739130434783,1126,276,1.9762,105800
-117.75,34.06,52,3.875,62,0.14516129032258066,9.0,0.5625,44,16,0.4999,112500
-117.74,34.06,4,3.769647696476965,1391,0.3637670740474479,506.0,1.3712737127371273,727,369,1.4722,137500
-117.75,34.05,27,4.505154639175258,437,0.2471395881006865,108.0,1.1134020618556701,469,97,1.7206,107500
-117.75,34.05,37,3.6699029126213594,378,0.24338624338624337,92.0,0.8932038834951457,503,103,2.1908,94600
-117.75,34.06,44,4.076923076923077,477,0.2830188679245283,135.0,1.1538461538461537,502,117,2.0156,112500
-117.75,34.06,52,3.4285714285714284,24,0.25,6.0,0.8571428571428571,46,7,1.625,67500
-117.94,34.15,33,6.22463768115942,859,0.16763678696158324,144.0,1.0434782608695652,421,138,4.4821,220100
-117.95,34.16,17,6.570637119113574,7116,0.153035413153457,1089.0,1.005540166204986,3538,1083,6.2654,273800
-117.94,34.14,33,5.890909090909091,1620,0.17469135802469135,283.0,1.029090909090909,868,275,5.411,219400
-117.95,34.14,13,5.084321475625823,3859,0.18398548846851515,710.0,0.9354413702239789,2283,759,4.5594,184500
-117.95,34.14,33,5.504249291784703,1943,0.22645393721049922,440.0,1.246458923512748,1526,353,3.038,137500
-117.96,34.14,27,4.246653919694072,2221,0.2440342188203512,542.0,1.0363288718929253,1328,523,2.5275,151700
-117.96,34.14,33,4.947890818858561,1994,0.20310932798395184,405.0,1.0049627791563276,993,403,3.766,163900
-117.96,34.14,9,4.675257731958763,907,0.22822491730981256,207.0,1.0670103092783505,619,194,3.9464,179600
-117.97,34.14,15,4.099201824401368,3595,0.26815020862308764,964.0,1.0992018244013684,1839,877,2.6014,150300
-117.97,34.14,33,4.036474164133739,1328,0.2620481927710843,348.0,1.0577507598784195,903,329,3.1094,136000
-117.97,34.13,42,4.949275362318841,683,0.18594436310395315,127.0,0.9202898550724637,541,138,3.4375,151700
-117.98,34.14,24,4.534090909090909,1596,0.24310776942355888,388.0,1.1022727272727273,1329,352,3.0417,148000
-117.97,34.13,33,4.345415778251599,2038,0.23209028459273798,473.0,1.0085287846481876,1546,469,3.4777,144500
-117.98,34.13,37,4.989655172413793,1447,0.21354526606772634,309.0,1.0655172413793104,1279,290,4.0083,142900
-117.98,34.13,29,4.709821428571429,2110,0.21800947867298578,460.0,1.0267857142857142,1890,448,3.6806,130500
-117.97,34.15,33,5.661327231121281,2474,0.19078415521422798,472.0,1.080091533180778,1268,437,6.4576,500001
-117.97,34.17,35,6.1562115621156215,5005,0.16943056943056944,848.0,1.0430504305043051,2112,813,4.9968,295000
-118.0,34.16,42,6.496815286624204,1020,0.15294117647058825,156.0,0.9936305732484076,398,157,6.101,311800
-118.01,34.16,47,6.345454545454546,1745,0.15472779369627507,270.0,0.9818181818181818,753,275,5.532,318500
-117.99,34.18,38,6.821510297482837,2981,0.1449178128144918,432.0,0.988558352402746,1063,437,6.5254,365000
-117.99,34.16,40,5.6943620178041545,3838,0.18134445023449713,696.0,1.032640949554896,1851,674,4.2407,262000
-118.0,34.16,52,6.572815533980583,1354,0.16765140324963074,227.0,1.1019417475728155,531,206,4.8059,270600
-118.0,34.15,48,5.302469135802469,3436,0.1958672875436554,673.0,1.0385802469135803,1540,648,4.275,256800
-118.01,34.15,52,5.088838268792711,2234,0.21128021486123547,472.0,1.0751708428246014,986,439,3.9125,265500
-118.02,34.15,44,5.599537037037037,2419,0.18065316246382804,437.0,1.0115740740740742,1045,432,3.875,280800
-118.02,34.17,32,7.325757575757576,3868,0.14167528438469493,548.0,1.0378787878787878,1558,528,9.4667,500001
-118.03,34.16,36,6.482213438735178,1640,0.14573170731707316,239.0,0.9446640316205533,693,253,6.6888,500001
-118.03,34.15,43,6.344569288389513,1694,0.16706021251475797,283.0,1.0599250936329587,674,267,4.1797,486800
-118.02,34.15,44,6.094086021505376,2267,0.1879135421261579,426.0,1.1451612903225807,980,372,3.6,307400
-118.06,34.17,38,7.173684210526316,2726,0.14600146735143066,398.0,1.0473684210526315,1059,380,7.2419,410400
-118.05,34.17,45,5.80091533180778,2535,0.1794871794871795,455.0,1.0411899313501145,1036,437,5.0482,388900
-118.04,34.17,52,5.053619302949062,1885,0.21273209549071617,401.0,1.0750670241286864,764,373,4.0385,265700
-118.04,34.18,37,6.169291338582677,3134,0.16975111678366306,532.0,1.047244094488189,1220,508,5.2865,455400
-118.04,34.16,38,6.4534412955465585,1594,0.1562107904642409,249.0,1.008097165991903,633,247,5.9582,350700
-118.05,34.16,36,5.3903448275862065,3908,0.18730808597748208,732.0,1.0096551724137932,1688,725,4.5625,376800
-118.05,34.16,41,5.03793626707132,3320,0.2147590361445783,713.0,1.0819423368740515,1236,659,3.5694,278600
-118.06,34.16,46,5.49438202247191,1467,0.20313565098841171,298.0,1.1161048689138577,816,267,3.6705,286500
-118.06,34.16,34,5.575242718446602,2297,0.18241184153243362,419.0,1.016990291262136,909,412,4.8214,362500
-118.07,34.16,35,5.754414125200642,3585,0.18716875871687588,671.0,1.0770465489566614,1401,623,4.125,330000
-118.03,34.16,36,6.226666666666667,1401,0.15560314061384725,218.0,0.9688888888888889,667,225,7.1615,484700
-118.03,34.16,39,8.079881656804734,2731,0.13401684364701574,366.0,1.0828402366863905,1034,338,9.8098,500001
-118.05,34.15,32,8.2491961414791,5131,0.1296043656207367,665.0,1.0691318327974277,1877,622,8.2004,500001
-118.06,34.15,37,8.761061946902656,1980,0.11414141414141414,226.0,1.0,697,226,15.0001,500001
-118.05,34.14,39,7.013201320132013,2125,0.1388235294117647,295.0,0.9735973597359736,862,303,8.9728,500001
-118.06,34.13,40,5.097041420118344,4307,0.2131413977246343,918.0,1.0863905325443788,1769,845,3.6341,391500
-118.06,34.14,42,6.836111111111111,2461,0.15400243803331978,379.0,1.0527777777777778,1179,360,7.0315,437300
-118.06,34.14,40,6.8785529715762275,2662,0.142374154770849,379.0,0.979328165374677,1151,387,8.4889,500001
-118.03,34.14,44,5.950617283950617,1446,0.17289073305670816,250.0,1.02880658436214,721,243,4.7308,352200
-118.04,34.13,22,5.712585034013605,3359,0.19142601964870498,643.0,1.0935374149659864,1227,588,4.645,276200
-118.04,34.15,34,5.16271186440678,1523,0.20420223243598162,311.0,1.0542372881355933,676,295,3.3621,377200
-118.04,34.13,35,8.586206896551724,249,0.12449799196787148,31.0,1.0689655172413792,268,29,15.0001,500001
-118.05,34.13,23,4.88622754491018,3264,0.22334558823529413,729.0,1.091317365269461,1475,668,3.735,218300
-118.06,34.13,28,4.444891980959356,12139,0.23667517917456132,2873.0,1.0519956060051263,5359,2731,3.292,227300
-118.02,34.14,34,5.4120603015075375,1077,0.23862581244196843,257.0,1.2914572864321607,478,199,2.6316,252800
-118.02,34.13,32,4.95952023988006,3308,0.21704957678355502,718.0,1.0764617691154423,1803,667,3.9464,273600
-118.03,34.14,31,4.197685631629701,4353,0.2566046404778314,1117.0,1.0771456123432979,2338,1037,3.0727,242600
